,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim
0,0.17470894418468255,22.798307221650152,0.9253514654376771,0.174402805383418,23.136717764899352,0.9315941000042213
1,0.17063171534897895,22.86973088913068,0.9245324444700888,0.16991730063241334,23.144070230688847,0.9310582160108147
2,0.180087061779947,22.909475388608822,0.9245460955751286,0.17924318708818388,23.161308568701124,0.9308916961334128
3,0.1717703722698335,22.939947055398054,0.9242325649686777,0.17174188268421933,23.2125801179853,0.931974726940001
4,0.18498769370622556,22.981579753663706,0.9248095512002154,0.1860502272084993,23.18764515470296,0.930898205112715
5,0.1878352005461161,23.00189712055881,0.9245766148462105,0.18983163498151248,23.192860914688424,0.9309346870602493
6,0.1592047326717823,23.016323486539846,0.9244856471179748,0.15904815141088693,23.255198595696893,0.9333252915497802
7,0.16697570983430574,23.040708663176762,0.9248254226183658,0.16528400953468458,23.213404349486662,0.9319216028666757
8,0.1840345020586536,23.03609558027577,0.9249443571183639,0.1870605245945221,23.226653601657752,0.9328322995978904
9,0.17270770888559148,23.0459541366799,0.924936313038523,0.1723125867440072,23.24726253810156,0.9334442899347558
10,0.16397866746160222,23.04856116751219,0.9252040349129171,0.16582298368620488,23.233139573215077,0.9332351942931959
11,0.18882839042175809,23.056960606562907,0.9252723140179044,0.19189708824966145,23.225115655258858,0.9332311094463783
12,0.18107815295667298,23.05742116391296,0.9252444668002298,0.17924480729071196,23.239779145864265,0.9335904559928254
13,0.18223419887457226,23.068667122720917,0.9255546869702259,0.18072573622263527,23.236392380263073,0.9336192285310893
14,0.1719686837027762,23.07287907232482,0.9257209134320478,0.17175201882082916,23.222135703207307,0.9335890358434901
15,0.17569926820664125,23.075254892602775,0.9258178674722796,0.17489842684342422,23.222241400746892,0.9337230057444892
