,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim
0,0.17470894418468255,22.798307221650152,0.9253514654376771,0.174402805383418,23.136717764899352,0.9315941000042213
1,0.17063171534897895,22.86973088913068,0.9245324444700888,0.16991730063241334,23.144070230688847,0.9310582160108147
2,0.180087061779947,22.909475388608822,0.9245460955751286,0.17924318708818388,23.161308568701124,0.9308916961334128
3,0.1717703722698335,22.939947055398054,0.9242325649686777,0.17174188268421933,23.2125801179853,0.931974726940001
4,0.18498769370622556,22.981579753663706,0.9248095512002154,0.1860502272084993,23.18764515470296,0.930898205112715
5,0.1878352005461161,23.00189712055881,0.9245766148462105,0.18983163498151248,23.192860914688424,0.9309346870602493
6,0.1592047326717823,23.016323486539846,0.9244856471179748,0.15904815141088693,23.255198595696893,0.9333252915497802
7,0.16697570983430574,23.040708663176762,0.9248254226183658,0.16528400953468458,23.213404349486662,0.9319216028666757
8,0.1840345020586536,23.03609558027577,0.9249443571183639,0.1870605245945221,23.226653601657752,0.9328322995978904
9,0.17270770888559148,23.0459541366799,0.924936313038523,0.1723125867440072,23.24726253810156,0.9334442899347558
10,0.16397866746160222,23.04856116751219,0.9252040349129171,0.16582298368620488,23.233139573215077,0.9332351942931959
11,0.18882839042175809,23.056960606562907,0.9252723140179044,0.19189708824966145,23.225115655258858,0.9332311094463783
12,0.18107815295667298,23.05742116391296,0.9252444668002298,0.17924480729071196,23.239779145864265,0.9335904559928254
13,0.18223419887457226,23.068667122720917,0.9255546869702259,0.18072573622263527,23.236392380263073,0.9336192285310893
14,0.1719686837027762,23.07287907232482,0.9257209134320478,0.17175201882082916,23.222135703207307,0.9335890358434901
15,0.17569926820664125,23.075254892602775,0.9258178674722796,0.17489842684342422,23.222241400746892,0.9337230057444892
16,0.17071420622416,23.08678852829971,0.9261156473483378,0.1695838024629354,23.220347625875593,0.9337121687940797
17,0.17650957922795996,23.088280911026406,0.9262146273279335,0.17567272234330922,23.25849194130952,0.934526569952882
18,0.17884510872926226,23.089770792582712,0.9264238972759616,0.17864589061847913,23.21911475956293,0.9341007959119993
19,0.1787944661404665,23.09312525698378,0.926397616363844,0.17773603518311304,23.195641435184978,0.9336627860953239
20,0.1684297132859606,23.100276653467184,0.9265943976579116,0.16815135688114155,23.239993876175145,0.9347068569720965
21,0.1775883814473037,23.09572174878145,0.926684800218658,0.1766641255764342,23.23284405957405,0.9346269787062795
22,0.17144870212127572,23.097706585993578,0.9266072985178337,0.17192164943758156,23.221315861310316,0.9344547426781624
23,0.18852305931066912,23.095710996122254,0.9266950355482332,0.1899505706320646,23.268620755351957,0.9348229169171
24,0.1665516781329891,23.10033050167128,0.9266444034294887,0.16535595735852954,23.249201293382992,0.9348611493938555
25,0.1829540797469653,23.10142520680059,0.9267217878393039,0.1820720073521207,23.259452389417344,0.9349281575434017
26,0.17464760511110775,23.111523379635493,0.926673807223018,0.17507622465515815,23.228473832012146,0.9346175092241985
27,0.1761058695461377,23.110099074547666,0.9266701196550374,0.17833105506133834,23.217442654300342,0.9345741036624962
28,0.165853192745567,23.107849300233855,0.9268551014713826,0.16780368311621324,23.26148986932072,0.9349245075034046
29,0.17723072066100187,23.107084168040462,0.9268970747764561,0.17715298037005525,23.237150652426564,0.9349429312997338
30,0.18042828398079425,23.108436384933178,0.9268917496560818,0.1806746073815318,23.24575629202124,0.9350157855167275
31,0.17254463422858876,23.10847586533973,0.9269068381783533,0.17275359566335147,23.24227260509833,0.9350572937846832
32,0.17713187228787183,23.107938839102744,0.9269178283316777,0.17624654761326478,23.205751674362958,0.9345156726825863
33,0.17715729790243182,23.119950534714448,0.9269064255432625,0.17674900083810385,23.20573905902879,0.9344866679352511
34,0.1876481326926066,23.104267678708947,0.926900616960429,0.1905419094933269,23.238770682481118,0.9350365567488425
35,0.18188229433405467,23.113335889673504,0.9269908793051826,0.18388049966557976,23.228083281822972,0.9348846648684177
36,0.1706260813673533,23.11195572480441,0.9269071132571921,0.16932166232889834,23.231454732121527,0.934973951519439
37,0.17638914723808477,23.11277944325813,0.9270241627505734,0.17591373993416926,23.23633725856151,0.9351166614286649
38,0.1649510386964716,23.11605335193328,0.9269510482335022,0.16656682108379434,23.242315500175945,0.9351392749716197
39,0.1702874993390021,23.117719076967983,0.9269702427834213,0.16858383047826,23.24128557027218,0.935131541862685
40,0.16739236830180676,23.11379799179475,0.9270555955472483,0.16574899766590903,23.22761993241903,0.9350483816224417
41,0.17833325217694632,23.11734202756417,0.9270315935824042,0.17962820129814905,23.223826125263365,0.9350416596326997
42,0.17273276498425694,23.115148660713338,0.9270086553984129,0.17338314877154,23.22802905800501,0.934994703696689
43,0.17189609068046025,23.11694605667634,0.9270495315719512,0.17118111502236397,23.232141640434925,0.935101073265616
44,0.17644258701301338,23.118173442768228,0.9270995728335508,0.1777741350174722,23.229714841438536,0.9351068735028105
45,0.16390932876500322,23.118205099396178,0.9270452610136277,0.16227269306015943,23.247068025004314,0.9352464510940883
46,0.18016451687257898,23.121826031793695,0.9271106199327479,0.1802282845911625,23.216576578618056,0.9349029153348406
47,0.1599639230877008,23.12188955947925,0.927008409182107,0.15917324219893494,23.23876346536497,0.93525588237918
48,0.177967203826965,23.119129001001767,0.927129645721856,0.17799066254184986,23.25029334364627,0.9352639751477138
49,0.1789985451919906,23.12128819740792,0.9271149842577167,0.1822511644829859,23.232310889870536,0.9351579281684101
50,0.176232745287061,23.121894595431833,0.9271055335319772,0.17556526665560296,23.22015190621736,0.9350497622478313
51,0.1651156754867785,23.118000567752983,0.9271472001338128,0.16483561329190743,23.215517838801542,0.9349916568410037
52,0.1780310764501898,23.115709549456305,0.9271293449473875,0.17610150097470909,23.233228418267913,0.9352384489436147
53,0.16995567757023705,23.11971170501928,0.9271842862646021,0.16913283602535195,23.234586935514635,0.9352431012653231
54,0.16650025003625957,23.121944532517958,0.9271534781063627,0.16513631410524618,23.21131923744176,0.934989424105481
55,0.17371730475835162,23.116283814448924,0.9271514208454267,0.17693886735680886,23.235926964380692,0.935268219442905
56,0.18879773188170385,23.119430432914726,0.9271944264554552,0.19371384879923936,23.233989101094966,0.9352596950937727
57,0.1820029849483287,23.122382023601443,0.9271851367412549,0.18117204813046095,23.221764279595,0.9351236320475497
58,0.17649452092697254,23.1197133259672,0.9272363877900875,0.17559983426944148,23.227327414240573,0.9352622028443024
59,0.17232637906401885,23.121509863763045,0.9271340127875536,0.17161284397114235,23.213012463842254,0.9350439550079663
60,0.17764883641315823,23.12081155387352,0.9272327726786447,0.17917581278342545,23.22528634234213,0.9352345858089227
61,0.1787139846625593,23.120452032984353,0.9271914518311991,0.1793219234158863,23.22433859256945,0.9351928304798409
62,0.17869333357909217,23.118225941267188,0.9272262416272946,0.17800810498258182,23.23416139594029,0.9353114147426664
63,0.17428494094590033,23.121422618959333,0.9272080537686882,0.1740457260250724,23.23094494061493,0.9352988240463638
64,0.17863775591244532,23.123296362452237,0.9271953241683951,0.17797991816190453,23.232111896926458,0.9353025174502759
65,0.18062083875797838,23.12493353183374,0.9272010849975488,0.1814571762609817,23.225382467109785,0.9352246917250877
66,0.1673742367304988,23.12040306456005,0.9272391490771563,0.16707790424515212,23.227315073512987,0.9352485099205579
67,0.17176655351499862,23.122008171997003,0.9272509011961345,0.17094173109043462,23.228463026715595,0.9352784090487981
