,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim
0,0.03713901782480237,22.77717833618103,0.9247185481300477,0.03723914239597657,22.975234947078757,0.9291544130839718
1,0.036657729396314044,22.72801855718206,0.9223092969190777,0.03635016717725574,22.91876740327793,0.926827001126517
2,0.039212290487370925,22.718059465728395,0.9202660404488123,0.03985912161581406,22.910292986906118,0.9256507156176845
3,0.042214392434873606,22.772395486188817,0.9198997020914242,0.04439134794270993,22.920107793861796,0.9251875909163843
4,0.03959649310299467,22.785908738880842,0.9192343380113193,0.039490684310174676,22.943540137223717,0.92511858796761
5,0.03895196928427486,22.822062074961703,0.9190581617465147,0.03957729997487889,22.940108401304844,0.9249186578456271
6,0.03533880724087163,22.82472177014819,0.9186714882912278,0.0353989058900352,22.948496522810768,0.9251334542899615
7,0.033317059961592954,22.820726165115243,0.9184446293956138,0.0329813864987432,23.02541036498948,0.9267645510335085
8,0.03986615518541584,22.86162411699987,0.9189687681028668,0.04076303509070565,22.9783961363107,0.9259988804801293
9,0.03914192176496479,22.861688914298366,0.9190387260296051,0.038807943873282236,22.906416869693935,0.9250785312114506
10,0.03546130069038146,22.824924427530426,0.9185213280076724,0.03534461987495125,22.982024504688894,0.9268453606802686
11,0.043778747819286215,22.86582382582762,0.9194754584579375,0.045343475297478564,22.960581874296583,0.9267022472275347
12,0.03361976483050874,22.86498696734175,0.9194641150053106,0.03365241427067635,22.88649644563223,0.9255527158161946
13,0.03752771640251741,22.859844286888116,0.919463975526195,0.0374266776734455,22.881011091670356,0.925563219770872
14,0.038667451042640244,22.840694100648154,0.9193747127662373,0.0395110962876937,22.929768706353542,0.9268595265587246
15,0.035600265198766176,22.84055743742398,0.919482372896565,0.03564628242864759,23.008145122765065,0.928594416953403
16,0.036155000944899526,22.898355212838922,0.9203430817778976,0.03591363782066849,22.895384933092206,0.9266617179147071
17,0.03983914149775881,22.87159200515204,0.9201019752309272,0.04093242325259379,22.944219535927868,0.9277901082650715
18,0.03984555977118179,22.834219876712396,0.9198406657848792,0.039821063684887824,23.003073694932862,0.9288061994709854
19,0.03831210176946686,22.891210431386018,0.9204865276640507,0.03816594993949671,22.97273862286644,0.92845359338393
20,0.03218196585781801,22.87405013452046,0.9202907743617864,0.031894089195875566,22.95192504114754,0.9283043721413967
21,0.036395054235736524,22.86962788916527,0.9203126781562937,0.03615259494705446,22.944302785349624,0.9282754239758904
22,0.032698933548111486,22.86989441273685,0.9204794589075507,0.03303336224620488,22.970003140375326,0.9288220054933938
23,0.03821776554621559,22.88352131373122,0.9205998051795907,0.03773303629530846,22.93903825368028,0.9284872877540217
24,0.04032172729206714,22.88923665174507,0.9207657197345223,0.04007118267499185,22.895330550942862,0.9277794415798304
25,0.03654145013635377,22.86271617220151,0.9207450924921198,0.036153558269626795,22.9411224399875,0.9285885345168717
26,0.03395017383029344,22.85304930160736,0.920495136177598,0.03456880758667845,22.984362068988315,0.9291944183125112
27,0.03493631857444478,22.905780508116283,0.9210193484809523,0.03489081860701539,22.934653915599796,0.9287410401502845
28,0.03661051420339103,22.877385824264415,0.9210112027280964,0.03753627700186373,22.97409740629896,0.9291007509525356
29,0.03835911260744441,22.903605299629156,0.9209469297438408,0.03806796875652374,22.871922035140955,0.9277512599991293
30,0.03203552791180057,22.850959610532247,0.9208310910339197,0.031743953729421064,22.977076813128633,0.9293751694264379
31,0.03230372469406173,22.89284826771834,0.9211314558771551,0.032053077473440904,22.96109145560683,0.9294651254823948
32,0.03462400868226492,22.878688244945156,0.9213151765465906,0.03423879517556481,22.978510589786367,0.9296063400818504
33,0.034391216046236885,22.90844033764007,0.9213384363052622,0.03409302170239907,22.92122121831236,0.9289716301387516
34,0.02941981133095213,22.879051516646086,0.9214757810538855,0.029047986315013055,22.9236393121439,0.9292024956444354
35,0.03573086062704099,22.88037048969436,0.9214950265975717,0.03544102418822238,22.96752717186086,0.9297589632608676
36,0.03338914023858245,22.89680402700325,0.9216659165732503,0.03350300236119458,22.9386654218544,0.929516708374831
37,0.03426774034993594,22.890979112390447,0.9216266416066086,0.03517585544223975,22.934171201493697,0.9295003731855861
38,0.03825479140104616,22.867178241798047,0.921636514120436,0.037890250979698295,22.944683693934564,0.9298172290072431
39,0.038331593549645174,22.904096081002926,0.921792561312643,0.03812014695478149,22.909411618785857,0.929231934174558
40,0.03210431508017416,22.881981959219978,0.9217476414456506,0.03179686387516792,22.94394440937921,0.9299083809618117
41,0.0414261221997144,22.90008153800627,0.9220145064850759,0.04446216924097453,22.953916185544795,0.9301015513889767
42,0.036947072011862404,22.892334940771416,0.9220337052077997,0.03659003597364558,22.949275221058706,0.9300282178938126
43,0.03036730234010303,22.87622127448577,0.9217531332497885,0.030077319685515937,22.989439002979815,0.9304491286982167
44,0.03226338157308873,22.915620752606397,0.9221260706489548,0.03191955299507318,22.936585603300344,0.9299766198004201
45,0.035989293754808575,22.87930178286532,0.9219892169902996,0.035709280384582764,22.968907608820448,0.9303993629933716
46,0.03466096291551994,22.90101927577818,0.9221216033632844,0.0345023698442724,22.963955368885994,0.9302971644353397
47,0.041904059089854125,22.91101707188879,0.9221400230902451,0.04170993450692085,22.93217117975564,0.9300079507811927
48,0.03554285828508771,22.883596103778125,0.9221090211631661,0.036759244844699966,22.97416383401058,0.9306211178517697
49,0.036838030092800476,22.898824612097485,0.9222300199229391,0.03650926717526161,22.966822991646715,0.9304277216752977
50,0.03389761901951665,22.901855084806012,0.9221786875836078,0.03360499947277743,22.948405654942594,0.930376932268154
51,0.0364561039707056,22.89269506232664,0.9220802621797463,0.03630694403071974,22.942645026874747,0.9303758888585857
52,0.03733048221963991,22.89192874797762,0.9222858681421668,0.037220573161118944,22.95696887201176,0.9306056932985929
53,0.03703017132527922,22.894340548431625,0.9223564221785826,0.036784258632000605,22.954888825240527,0.9305224853034204
54,0.037050766039598684,22.914203145778128,0.9224029775926741,0.0369619418386785,22.941072259665184,0.9303638550301028
55,0.037336918369135046,22.872807889936414,0.9220990494800572,0.03708273011498449,22.98538639695488,0.9308819242022675
56,0.036736413641083245,22.91173616233796,0.922280782185364,0.036965659962159086,22.957146170695225,0.9306849579750254
57,0.03432327747735398,22.889004044334815,0.9223845118233299,0.03450550134507333,22.970245545667463,0.9308449340534418
58,0.037159266107951464,22.913909871791585,0.9224022995595612,0.03666497615155171,22.93306634728115,0.9304208312439779
59,0.033335494040165066,22.89253684176808,0.9225081436464693,0.033047429748050104,22.952398236181878,0.9306005356556213
60,0.03854639881240147,22.89897737709257,0.9223033595843873,0.03835242787887059,22.951525654245646,0.9306879354343905
61,0.0340725023336065,22.88239149895573,0.9223456834971493,0.03440386820274952,22.989720432765207,0.9311039665079613
62,0.037455449246145855,22.914336346114627,0.9225480646669255,0.03709038111828634,22.951469649987327,0.9306889207913979
63,0.03754730177470907,22.8963321930441,0.9223994247178637,0.037277589427065654,22.96558344966267,0.9309010777950171
64,0.03600278755946039,22.889984538264716,0.9223316819013564,0.03674289499988314,22.96864268421821,0.9310837934709368
65,0.03955759458271843,22.914411531348,0.9225377165315366,0.03964958908749409,22.960455500735993,0.9310165961953013
66,0.03359844920739583,22.904331598622537,0.9225637265980305,0.03345788980426571,22.9507304038979,0.9308884167921156
67,0.031393382312645234,22.90526710144971,0.9226133876569134,0.031189169037813606,22.951501987902184,0.9308379879859148
68,0.0383474788272954,22.902768827880113,0.9225507813668933,0.037852927915524734,22.96839038422866,0.9310569379536048
69,0.04004057959803082,22.9089766806981,0.922539270670328,0.0400986041110049,22.959351237092083,0.9310141066749672
70,0.035951217932561334,22.906941279610844,0.9226195380602891,0.03563371485981988,22.94941382817208,0.9308548459053189
71,0.03978643163699582,22.906133261950647,0.9224983501560018,0.03960619955592805,22.948105249827442,0.9308808267553563
72,0.03694033174308186,22.904345248897332,0.9225751913456571,0.03660774417816854,22.957477033530147,0.9309916098259633
73,0.03457245319120232,22.90545386457866,0.9226197996299246,0.03414862489735776,22.956009852714818,0.9309256424435134
74,0.03460863926102922,22.898643868175515,0.9224543499327439,0.03519933494743648,22.97123756147657,0.9311261626694323
75,0.03807503633212407,22.916486432115548,0.9225574578949323,0.03986901567753356,22.96375670201302,0.931129238735009
