,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim,train_CE_loss,train_G_loss,val_CE_loss,val_G_loss,train_neighbor_loss,val_neighbor_loss
18,0.13729737267870581,25.13322604320867,0.9400371777334052,0.14702985662460905,24.102575562509788,0.941627448222798,3.6719030315315466,5.188376595174164,3.7827901492089366,5.396769126599723,0.006697396662210263,0.007135084938823975
19,0.1321628067951848,25.176023639827967,0.9402956456855293,0.13376861206384352,24.076566457006642,0.9412174873884748,3.665332357173187,5.058016502719038,3.661933528176294,5.069113185604805,0.006348451419743946,0.006233715643349682
20,0.1252439023222496,25.221692340685525,0.9406199436410302,0.12392096437848249,24.050361906735823,0.9409900566322319,3.5533124738092075,4.867367285058926,3.5768270118597316,4.877162285274329,0.0062185214017018995,0.006166384405035253
21,0.12711021325236344,25.25785822950286,0.9408414900921072,0.13413899460808756,24.119690074151144,0.9418131101414567,3.5305528703083078,4.920906035704448,3.6321930551919284,5.089662616147789,0.005771429264676051,0.0057917233770982636
22,0.12190259968244205,25.28915243976677,0.9410387750917244,0.11935998904703116,24.1166080551139,0.9416486958148415,3.458952379432323,4.720778873426901,3.43579413121552,4.670849388985262,0.006099867228646584,0.005865565532636085
23,0.11709792372069631,25.321620088819245,0.9412402482426897,0.1178249245415704,24.140105059025768,0.9417766896726336,3.4430161275581774,4.685222589045707,3.468947233842782,4.720231886506545,0.0061526422170525554,0.006386654832265055
24,0.12638082619111665,25.35791049043115,0.9414015132938386,0.12490829756665364,24.100094699520728,0.9414175670988164,3.5013605972692297,4.808845585267049,3.461690568516094,4.755215461044558,0.0061220412659837055,0.006102358565024593
25,0.12525667892477385,25.379654668478057,0.9416581902864942,0.12742985964223855,24.120283082822464,0.9416198507958047,3.666862629792286,5.012268146504386,3.746878803634136,5.1109576789337465,0.006104999460327372,0.005973468491817925
26,0.11637252435812542,25.41806454638698,0.9417984771421458,0.11378214178261492,24.1317652888145,0.9415336431748849,3.3365475359759458,4.5344873420504515,3.27361902166584,4.447070204129876,0.006336797841422811,0.0063184542662050695
27,0.12098672548398463,25.446688404031036,0.9419561360802701,0.12002965193152217,24.06548619948119,0.9407475265100117,3.5073897044369735,4.774944077411377,3.5054503870425604,4.764316975927176,0.006318561655867299,0.006376705623499444
28,0.1193898523076672,25.46495021124986,0.9421755387218321,0.11838885232990144,24.095007003753,0.9410915564465743,3.480050175575465,4.7340288372382116,3.4794706280925576,4.724168597310723,0.006541668553233502,0.006585334801958035
29,0.1314408168900225,25.490578037911128,0.9423550031907799,0.1301275180006736,24.091720214435774,0.941041383803215,3.6175533684042094,4.995408574140413,3.621005816038723,4.987359506875958,0.006956029502865571,0.0070856557982029375
30,0.11710779974601918,25.51682512030552,0.9424913764636705,0.11506571005502257,24.119930658989407,0.9411441511277719,3.3718028492250323,4.580769726577643,3.333671585704394,4.521617958148696,0.005754429884914782,0.005586689489054737
31,0.1327853317649842,25.548480968774793,0.9425444938861935,0.13558051646865085,24.104991616198408,0.9411488504421172,3.604291857831515,5.012197912008962,3.6107081949702233,5.046599598922216,0.0064471534540614574,0.006535942385658221
32,0.12229413972425165,25.566316374732935,0.9427463522586855,0.12143415279485432,24.12174338686627,0.9411770193013179,3.514362513437837,4.798727001682566,3.522724944602505,4.800051522980854,0.006401620951580792,0.0065435954104711876
33,0.13307517694895538,25.607875922567167,0.9429911042451312,0.13508697016470905,24.03761583302013,0.9400737530230712,3.573445714407769,4.985350106311264,3.6003387767599135,5.031245192748581,0.006403976048328069,0.0063862231858350495
34,0.12032142058397806,25.616239706990694,0.9431064205389426,0.11909400756621846,24.116644696980995,0.9412404057357412,3.4569820756777245,4.7032528679126235,3.4076862975958964,4.6424286435928135,0.006179300522679728,0.00615112817712308
35,0.1220508166753303,25.63030701494558,0.9431736285077883,0.12733558246368465,24.053587644060173,0.9401648076742789,3.50336622999319,4.84070128082883,3.6052028210371154,4.995304715306782,0.006474898684531528,0.006752385829112287
36,0.11984904380816513,25.66688568783348,0.9436006818527816,0.12912216443707064,24.151783190734346,0.9415921118801982,3.516725015190014,4.867467520945085,3.675664710070111,5.115794698112066,0.006502634381812748,0.006646565940964642
37,0.11935720677071245,25.679571986561587,0.9435030023218611,0.11426883416175782,24.14744322772334,0.9413299154717482,3.3357214533513346,4.520403564731409,3.1779707349258857,4.312815708285482,0.005652832606864858,0.005398770733129168
38,0.11779963287545202,25.68926938364362,0.9436333182108826,0.1135682436015505,24.104388323434037,0.9406556101341776,3.360039055614796,4.543181329456075,3.2384806568658084,4.380007198774902,0.0057079833093171385,0.005493020831668072
