,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim,train_CE_loss,train_G_loss,val_CE_loss,val_G_loss
0,0.14906805525697478,23.484758423201782,0.9279356900179839,0.14979904035398067,23.608972990167807,0.9361348249344654,4.98627079014591,1.4955880855742631,4.985878840789227,1.5026945575617443
1,0.15915058073203145,23.65407505110454,0.9290998050420768,0.15635228166960743,23.536049171553884,0.934835841550998,4.740021452410966,1.5727192826710523,4.699519944970557,1.545514331947671
2,0.15861568911213872,23.727491442559785,0.9291713918741021,0.15830512652683743,23.58802459515262,0.9351618491821808,4.817795133533505,1.5840719138118484,4.811161618183194,1.581052636760362
3,0.14894981007874433,23.763673071309448,0.929294440495288,0.14729406054598718,23.68323674908367,0.936496441269185,4.721124889100753,1.4783821343072212,4.70682289851364,1.4622850020343572
4,0.16203463946073754,23.778610918193355,0.9298936075411178,0.16160436157018757,23.649685496632678,0.9364070169019022,4.859153098592357,1.617457701650853,4.839280248459098,1.6132745596931526
5,0.16247105313828367,23.782119985584384,0.9303124837097565,0.1672505671772762,23.712178593577555,0.9368612445826672,4.748463470615835,1.656798039214649,4.7691843371893725,1.7032642787450993
6,0.16501189061692537,23.819954502303148,0.93036516648439,0.16261127867142994,23.613708190664365,0.9364564058740296,4.909009079358421,1.6340022817247777,4.866885434090156,1.61066362691108
7,0.1565945473847745,23.796717417058133,0.9306015238335402,0.16271277796355563,23.74939759600543,0.9372434428955083,4.801310190393473,1.6070205358916114,4.835829528410084,1.6665017334371144
8,0.1553729267725441,23.829046109330363,0.9307867013226104,0.15685472670919512,23.71534052075679,0.9372774329851975,4.699261454460404,1.5636774034802796,4.72838519418305,1.578083403351226
9,0.1574425972312165,23.832634562763044,0.9308927907061098,0.15386129561003536,23.629509871659543,0.9366938270667252,4.714993808520583,1.5503827203408038,4.635719298493373,1.5155654480200584
10,0.16051215555936382,23.82874927915868,0.9309475036609314,0.1566502909440268,23.760061106580388,0.9372034353585634,4.63703192284657,1.5791947285654782,4.591113404605443,1.5416498346990837
11,0.14689881507187652,23.84110272706444,0.9309321228505737,0.14374111010618967,23.724883336812894,0.9372387094086397,4.6722549516096805,1.447788742737186,4.6767946656477,1.4170896611348263
12,0.1557171970259761,23.83657878606648,0.9309041731945995,0.15471372368911507,23.734889655439883,0.9374516556059295,4.73183626951667,1.5504351028943066,4.73574868393272,1.5406793776315097
13,0.15646019755760537,23.84319997542895,0.9310433127445036,0.15661370493265547,23.6635598140599,0.9371442624890551,4.8188487729317195,1.5656325578900232,4.842115687974929,1.5671249515720755
14,0.1493797881681479,23.858599676467016,0.9311170575631758,0.15131827668247189,23.6763514821075,0.9371247917933647,4.758018067137146,1.5068120279042085,4.779727474828737,1.5256579379817667
15,0.15232443464102213,23.85628244803404,0.9311261203601027,0.15370271685101597,23.759106206198194,0.9375972407796485,4.6485643643864565,1.5324975071281106,4.6635660582510425,1.5458971144142377
16,0.1567302617468639,23.866636548234183,0.9312742316945634,0.15585688041238804,23.769704579925467,0.9375197207984346,4.738561556004924,1.5614391257678941,4.661482457823807,1.5529481449623572
17,0.1562662220562907,23.84549040908173,0.9312030134213357,0.15481610900455386,23.643366910751535,0.9371298646463463,4.81599002166734,1.5529268131743068,4.834488409854536,1.5388288732959285
18,0.15738392407683777,23.86763343903173,0.9313126397690346,0.1554013126265929,23.73079995234722,0.9373925154226712,4.943265934569269,1.5605288794259644,4.920874484235561,1.5412540088968036
19,0.15310968193281926,23.874887184203637,0.9313704867805954,0.15659477292188412,23.585632165740286,0.9365303478352224,4.763507874431797,1.5544941505500722,4.821848052385763,1.5883760647236282
20,0.15577132597298995,23.85579020076934,0.9312798849046502,0.15332224838881198,23.74479136257094,0.9375266938868628,4.763847038173891,1.5412712524688952,4.698891479346293,1.5174614193829317
21,0.15840336271651412,23.87701980924449,0.9314339506700096,0.15804160875470238,23.709320641103734,0.9374073948417107,4.7321039884249405,1.5816049734241981,4.7494870591064915,1.5780880158790267
22,0.17089904146789336,23.875087439341275,0.9313431858330019,0.17017527985524253,23.560883181358637,0.9364973455585289,4.835282386046245,1.7041314027070757,4.841786949805625,1.6970950188489637
23,0.14095273117979626,23.8770528967171,0.931354635803864,0.14218210669103085,23.702481435106062,0.9374156392965997,4.61063724837008,1.4177807848515571,4.650022992228683,1.4297327269587885
24,0.1544101233624832,23.870775145321442,0.9312910266588987,0.15087200888395247,23.750617995663585,0.9376971739812385,4.619036541936535,1.5203479159973208,4.5331405366958615,1.4859505087807074
25,0.15637807591204742,23.874055625856215,0.9313997826704008,0.1587253713780943,23.7181721986537,0.9374662689761404,4.8810922986064185,1.5795394453827662,4.9054325788689,1.6023597580859061
26,0.1493828695417934,23.89346718193331,0.9313301610988919,0.14912531084723438,23.76099282347508,0.937696193455973,4.693490068774963,1.4920995576553806,4.688650580703669,1.4895955825075673
27,0.1404765052110935,23.890839136066198,0.9314057294228831,0.1416107387401896,23.690504670187302,0.9374741624961406,4.6929669787608645,1.412379792681013,4.665547170433692,1.4234067679091489
28,0.15423924467815764,23.880917158002575,0.9314003345970565,0.1600126450460567,23.73589534765149,0.9378572245990074,4.8274259695480914,1.581152461347121,4.86070556681316,1.6372812289454433
29,0.16304365474892688,23.89807013379878,0.9314437723738818,0.16103089963324282,23.614277487755867,0.9371939162881054,4.775621536546326,1.616923814395484,4.769120717358868,1.597355887151952
30,0.15346809322456428,23.885989628098873,0.9314995730445708,0.15047795554816493,23.700557511840294,0.9375186857278199,4.749999259413214,1.5146064864189273,4.744494372084584,1.485536487072661
31,0.15207613941703577,23.8986690393001,0.9313539640311566,0.15221813622448588,23.73644363545232,0.9375244960465223,4.773235190232753,1.5217147066864876,4.808439975382814,1.5230951960356922
32,0.14307105815443374,23.890874785890492,0.93144136155961,0.14281727658548418,23.665758361187503,0.9373878006123826,4.656741667481008,1.4290068055787326,4.681023362564821,1.4265395488661745
33,0.15994175030550323,23.896812989996896,0.9314469167280066,0.16872443562083875,23.747368176805416,0.9379745603142389,4.678766949842783,1.6583805024057867,4.751169516718933,1.743765413098536
34,0.15487773867727156,23.912142832534816,0.9315931595184072,0.1545032957193161,23.646758444073946,0.9374073959561677,4.8132519182774915,1.5462635424308209,4.7892434184845,1.5426232255396526
35,0.15867127455649474,23.90444429620247,0.9314453826640419,0.16607199983704923,23.710744069640693,0.9375617064540391,4.848416543319055,1.6363978901856586,4.906190022517207,1.7083474429776229
36,0.1581656865669892,23.899871516766595,0.9315229906479205,0.16325348818108099,23.740760704025522,0.9378906219465011,4.868417905733603,1.6158140767794937,4.911571383094041,1.6652774758295315
37,0.1640611914323102,23.897372635833218,0.9315102977715808,0.1642777254103892,23.72762269581441,0.9378660555837878,4.767164251317896,1.6420656256688941,4.77946312319979,1.6441707578979374
38,0.15556478129228493,23.9062691613741,0.9315302733053274,0.15329746325334712,23.766941485857,0.9378484181974128,4.710921264038096,1.5404260593473316,4.708107063611612,1.5183832852197705
39,0.14893835212821413,23.89320699349552,0.9314459733437742,0.15067280725879,23.77075195031904,0.9378489383526479,4.7608816882775296,1.5010278776738772,4.794370170410285,1.517890180940627
40,0.15133619327125974,23.922044867446203,0.9316288139840013,0.15177269267662435,23.580436238420763,0.9369356578698594,4.709315806707825,1.516292390825897,4.732625797846107,1.520536020706978
41,0.15425605279746743,23.915164850485453,0.9315335031669164,0.15107893677744041,23.744953328277703,0.9376007241774104,4.742329103460167,1.5212307986101419,4.672460286875006,1.490343003691093
42,0.15374893548321733,23.91336668777529,0.93139220336411,0.1589512742523916,23.78342166026168,0.9377523567952556,4.7569475747335845,1.572415528443722,4.8114258943533565,1.6229924600649541
43,0.15148242305816087,23.902597396625882,0.9314844082338893,0.1562524212840498,23.783586443275624,0.9379344160371975,4.760744755539882,1.5468478608510645,4.811488686572943,1.5932215951289048
44,0.15298181320541368,23.9227781817029,0.9315647755186215,0.15244622670939645,23.69407637555123,0.9376578916253343,4.7400942264098305,1.526222446665948,4.723578522781901,1.521015498564143
45,0.15304986154474937,23.902571309429216,0.9314833478306271,0.14994566973962462,23.754303430328267,0.9379358048712261,4.876491129154323,1.5096584667231516,4.894751493260078,1.4794796393305003
46,0.14712602839596192,23.92493148857073,0.9316398624127082,0.14647947496123193,23.63761616255469,0.9373165232074576,4.688702058259436,1.4669196104639004,4.720927979024425,1.4606338452324688
47,0.1500897744331537,23.92951899929462,0.9316122570127685,0.14694913511303836,23.699015913244434,0.9375446954726907,4.597708894363862,1.479812902520425,4.551594610707964,1.4492797338794152
48,0.15090891709594442,23.914323087732367,0.9316172548684158,0.1482467358708508,23.739928277269698,0.937755394624502,4.729764214345383,1.4912164862729207,4.7366571370056745,1.4653348654486142
49,0.15229639541803724,23.92238960109853,0.9315316990215572,0.15425863952599855,23.65253909202892,0.937340451045885,4.8165983274357815,1.5361375891726865,4.86891186757391,1.5552144500000544
50,0.15023819398783286,23.922389544793514,0.9315816513644353,0.14969236697775606,23.691933197506238,0.9374377595819037,4.676190417845994,1.4987175047553456,4.675631505714366,1.4934109975313563
