,train_L1_loss,train_psnr,train_ssim,val_L1_loss,val_psnr,val_ssim
0,0.1363016758797197,22.656936026124317,0.9311541751886949,0.12823499606275116,31.31339600775398,0.9723576524612045
1,0.13152972075894462,22.70279826495833,0.9314293332355662,0.12772628538113048,31.24330157764659,0.9722295199868041
2,0.14365312421566134,22.742836888408366,0.9316819861889093,0.14681700001487377,31.170662544082806,0.972091909038139
3,0.14362658890862723,22.760448793346445,0.9317823093144368,0.14094352052152326,31.093174501722174,0.9719324064569497
4,0.1393300288493689,22.797702576314588,0.9320027040300648,0.13725912466929763,31.014030535212118,0.971760364860843
5,0.13632844329975932,22.84350092894042,0.9322604293093617,0.13462998984235194,30.93477028799099,0.9715787339853879
6,0.14217526791802085,22.869926531475844,0.9324401788283039,0.14442458197016433,30.84970488295791,0.9713738203314906
7,0.14247791672724516,22.909536774752976,0.9326426024840938,0.14091304124223678,30.763292254948592,0.9711508258159351
8,0.1461990489852485,22.95734363181317,0.9329437468695048,0.14796878848642622,30.675161560074184,0.9709137160234059
9,0.14991802999686574,23.00615862813086,0.9332035604170597,0.15047792724783324,30.587590030415114,0.9706625575673555
10,0.15385529568676917,23.024100619028104,0.9332882363522392,0.15522806997170197,30.498103953639614,0.9703867265107344
11,0.15575049771469915,23.08193348888555,0.9335886265448865,0.155994669331965,30.42333770485451,0.9701423816994097
12,0.15626017570937578,23.113276392984005,0.9337522585713601,0.1564326311939925,30.35418389276265,0.9699055406083401
